position,artist,track,year,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,uri,duration_ms,time_signature
892,Armin van Buuren & Super8 & Tab,Leka - Extended Mix,2020,0.643,0.929,0,-5.809,0.0375,0.000178,0.86,0.0544,0.161,128.028,58pdpjuyTSgkKs3vv27IhY,spotify:track:58pdpjuyTSgkKs3vv27IhY,308672,4
891,Orjan Nilsen,Mafioso - Extended Mix,2013,0.722,0.829,6,-4.37,0.151,0.0016,0.333,0.32,0.0937,125.949,4o99wL38LBRZCrYyfnYJma,spotify:track:4o99wL38LBRZCrYyfnYJma,313093,4
890,Armin van Buuren & Winter Kills & Alex M.O.R.P.H.,Take A Moment - Alex M.O.R.P.H. Remix,2010,0.487,0.915,1,-8.801,0.0522,0.000492,0.505,0.301,0.433,137.983,4AuCyfJMoveO6SJ1hVgGBj,spotify:track:4AuCyfJMoveO6SJ1hVgGBj,453883,4
889,Aly & Fila & Sky Patrol & Sue McLaren,Running - Extended Mix,2014,0.577,0.944,8,-7.422,0.049,0.000178,0.583,0.342,0.528,138.011,5OTdC7Hizp93Z4KaYb4zI3,spotify:track:5OTdC7Hizp93Z4KaYb4zI3,460870,4
888,Roman Messer & FEEL,Reflection,2019,0.51,0.89,8,-4.826,0.0348,0.0131,0.911,0.158,0.147,134.992,4f8p4aT6uXgfJr27BOCipB,spotify:track:4f8p4aT6uXgfJr27BOCipB,260556,4
887,Niels Van Gogh,Pulverturm (Original),1998,0.79,0.793,8,-8.665,0.0653,0.000283,0.924,0.0653,0.418,135.992,4mP0KPTTkAzn0O7UNxhhmH,spotify:track:4mP0KPTTkAzn0O7UNxhhmH,654960,4
886,The Blizzard,Piercing The Fog - Original Mix,2012,0.678,0.702,10,-6.057,0.0565,0.00324,0.151,0.0465,0.481,128.995,3zqQRtyxZXBoqcWJHH6acA,spotify:track:3zqQRtyxZXBoqcWJHH6acA,450086,4
885,Myon & Alissa Feudo,Perfect Ghost - Myon Extended Club Mix,2019,0.681,0.563,0,-6.626,0.0654,0.00242,0.0036,0.117,0.231,128.003,6fk4rOis6GK3h6RrHOsJMh,spotify:track:6fk4rOis6GK3h6RrHOsJMh,414492,4
884,Swedish House Mafia,One,2010,0.887,0.731,2,-5.331,0.0769,0.00422,0.899,0.0603,0.212,125.025,4xr1Azj8mCbz6u8CITf8ef,spotify:track:4xr1Azj8mCbz6u8CITf8ef,351453,4
883,Monogato & Omnia,Miami Vibe - Omnia Remix,2009,0.606,0.902,11,-7.748,0.0712,0.0019,0.788,0.0744,0.672,127.991,6864We4jZF983XILlGlbLg,spotify:track:6864We4jZF983XILlGlbLg,498913,4
882,BT,Mercury & Solace - BT 12" Mastermix,2000,0.59,0.733,10,-11.744,0.0345,0.00035,0.748,0.119,0.233,135.999,3MjTrYeAdcY4guKtehnrYn,spotify:track:3MjTrYeAdcY4guKtehnrYn,507573,4
881,Sean Tyas,Melbourne (Original Mix),2009,0.527,0.968,5,-7.232,0.0417,3.64e-05,0.838,0.343,0.359,139.977,6CTrhhZryZvNxbRmFCRQ90,spotify:track:6CTrhhZryZvNxbRmFCRQ90,503326,4
880,Tiësto & BT,Love Comes Again - Mark Norman Remix,2009,0.587,0.922,8,-7.964,0.0861,1.32e-05,0.363,0.101,0.196,139.998,0nnrDjZrTl978dHj41x4Nu,spotify:track:0nnrDjZrTl978dHj41x4Nu,440747,4
879,Eximinds & Whiteout,Lacrimosa - Extended Mix,2017,0.478,0.874,0,-5.286,0.209,0.00184,0.000525,0.865,0.233,131.99,4fxSA1sRLstU5TnTXcaxmm,spotify:track:4fxSA1sRLstU5TnTXcaxmm,299909,4
878,Fabio XB & Andrea Mazza,Light To Lies - Giuseppe Ottaviani Mix,2009,0.552,0.747,6,-11.47,0.0451,0.00115,0.778,0.58,0.478,136.984,2Ad98dK6zkJl1IiCuYLe6N,spotify:track:2Ad98dK6zkJl1IiCuYLe6N,448531,4
877,Omnia,Hold Me - Extended Mix,2016,0.638,0.938,7,-3.764,0.0469,0.0042,0.11,0.264,0.636,127.992,4rZ8LNu7owIeRgmw7UnA5R,spotify:track:4rZ8LNu7owIeRgmw7UnA5R,290000,4
876,Cathy Burton & Omnia,Hearts Connected - Original Mix,2012,0.583,0.931,3,-5.472,0.0432,0.00322,0.177,0.111,0.469,131.979,55FYNdtrNKBGL9u4OJuZdf,spotify:track:55FYNdtrNKBGL9u4OJuZdf,412453,4
875,Allen Watts,Gravity - Original Mix,2015,0.509,0.987,6,-7.341,0.0809,0.000129,0.895,0.855,0.282,138.007,6sJQe2DAWefO9Wz6lJg3sP,spotify:track:6sJQe2DAWefO9Wz6lJg3sP,424439,4
874,Aly & Fila & Ronski Speed,Eye Of Horus - Ronski Speed Remix,2003,0.579,0.905,2,-7.812,0.0682,0.00512,0.873,0.0313,0.574,137.981,5rrV7O7cDjFLbH8BF7TblQ,spotify:track:5rrV7O7cDjFLbH8BF7TblQ,552733,4
873,Andy Blueman,Everlasting - Emotional Mix,2017,0.43,0.989,0,-6.543,0.042,1.27e-05,0.879,0.0808,0.337,138.006,6UIySQKUlXJlVO0XYlLC3z,spotify:track:6UIySQKUlXJlVO0XYlLC3z,528696,4
872,Paul van Dyk,Duality,2020,0.581,0.741,5,-7.276,0.0402,0.00304,0.887,0.111,0.196,138.005,67siMkMtDIp6WkOmoVeoEa,spotify:track:67siMkMtDIp6WkOmoVeoEa,346500,4
871,Photographer,Night Lights - Original Mix,2014,0.524,0.961,7,-7.304,0.0836,0.000672,0.79,0.385,0.169,138.009,6mQo2BEEd1BiSiYjWB0qgI,spotify:track:6mQo2BEEd1BiSiYjWB0qgI,493913,4
870,Ferry Corsten,Drum's A Weapon - Extended Mix,2018,0.663,0.885,5,-9.247,0.0563,0.000927,0.835,0.0383,0.302,134.997,0rWu35QImx3DkegaR9gX59,spotify:track:0rWu35QImx3DkegaR9gX59,431602,4
869,Above & Beyond & Zoë Johnston,Always - Above & Beyond Club Mix,2018,0.608,0.714,7,-7.537,0.0336,0.00804,0.63,0.0679,0.18,127.995,57jW6m7akrdqZ91jstIXuv,spotify:track:57jW6m7akrdqZ91jstIXuv,487969,4
868,Dash Berlin & Sarah Howells,Go It Alone - Club Mix,2012,0.777,0.704,1,-7.283,0.0914,0.0148,0.0151,0.0723,0.502,135.003,4ha08Bx9FiLGpUJNmWjnsp,spotify:track:4ha08Bx9FiLGpUJNmWjnsp,405333,4
867,Jorn Van Deynhoven,Freaks - Festival Mix,2015,0.572,0.937,11,-5.158,0.0448,0.000237,0.899,0.694,0.399,133.983,1gIzKeaF0ZZipXhJbUkCV8,spotify:track:1gIzKeaF0ZZipXhJbUkCV8,425899,4
866,Above & Beyond & Justine Suissa,Alright Now - Above & Beyond Extended Club Mix,2017,0.677,0.711,9,-6.984,0.0558,0.00157,0.1,0.25,0.408,127.977,3DuthJJX4QnBDfyQucF4dQ,spotify:track:3DuthJJX4QnBDfyQucF4dQ,418594,4
865,Ilan Bluestone & Giuseppe De Luca,Frozen Ground - Extended Mix,2017,0.785,0.745,1,-7.173,0.244,0.000538,0.0315,0.158,0.329,130.011,4FfrkV3frXRT2uFaVotGzI,spotify:track:4FfrkV3frXRT2uFaVotGzI,385846,4
864,Nu NRG,Freefall,2008,0.475,0.96,11,-8.437,0.0568,1.23e-05,0.85,0.563,0.56,138.022,1qDJJRmPVD8wg9sIDUTlaX,spotify:track:1qDJJRmPVD8wg9sIDUTlaX,469565,4
863,ARTY & NK,Who Am I,2020,0.481,0.996,2,-3.271,0.097,0.000706,0.809,0.142,0.109,127.988,1sDITOwHHe7POmTSCGcVxN,spotify:track:1sDITOwHHe7POmTSCGcVxN,258750,4
862,Tenishia & Andrew Rayel,Where Do We Begin - Andrew Rayel Remix,2012,0.7,0.707,2,-5.301,0.0576,0.00419,0.154,0.0931,0.0913,132.031,0Q9pKBQXZyg2UFIvHBnXp1,spotify:track:0Q9pKBQXZyg2UFIvHBnXp1,450000,4
861,Simon Patterson & Lucy Pullin,Blink - Extended Mix,2019,0.581,0.924,8,-3.804,0.0401,9.92e-05,0.805,0.102,0.0655,137.998,2gfrH2foqgJmO7UzOeHmrA,spotify:track:2gfrH2foqgJmO7UzOeHmrA,427826,4
860,Above & Beyond,World On Fire - 12 Inch Extended Mix,2007,0.579,0.979,4,-8.34,0.0501,0.000319,0.396,0.19,0.483,133.991,01QsEcF1mWDya0hV7kYVp1,spotify:track:01QsEcF1mWDya0hV7kYVp1,455200,4
859,Airwave,When Things Go Wrong - Original Mix,2015,0.591,0.872,6,-12.573,0.0404,0.00199,0.946,0.102,0.577,130.002,51a8EprToYxJeRZVkxh0er,spotify:track:51a8EprToYxJeRZVkxh0er,421560,4
858,Airborn & Claudiu Adam & Alexandra Badoi,If Only - Extended Mix,2020,0.64,0.894,5,-5.311,0.135,0.00185,0.00015,0.0876,0.13,134.999,7vCfDFyEMCK6vFpEstRT2A,spotify:track:7vCfDFyEMCK6vFpEstRT2A,387556,4
857,Luke Bond,U - Extended Mix,2018,0.373,0.88,5,-3.043,0.0538,0.000465,0.683,0.106,0.378,129.984,5u5oheCYVYbg8E0swCroK1,spotify:track:5u5oheCYVYbg8E0swCroK1,283290,4
856,Vini Vici,The Tribe,2015,0.675,0.954,6,-6.423,0.127,0.00603,0.464,0.115,0.204,138.017,3nwUX7DkMuGPcuHrOXN5VM,spotify:track:3nwUX7DkMuGPcuHrOXN5VM,467826,4
855,Full Tilt & Deirdre McLaughlin,Surrender - Sneijder vs John O'Callaghan Remix,2011,0.441,0.966,9,-6.947,0.062,2.17e-05,0.685,0.0808,0.251,139.981,0oznXWGYeKhHjIvZK6gXjE,spotify:track:0oznXWGYeKhHjIvZK6gXjE,456121,4
854,Carl B.,Social Suicide [ASOT 261] - Original Mix,2006,0.525,0.87,6,-12.588,0.0804,0.000157,0.923,0.175,0.119,138.064,0KruoSYqqB5CFiLNcEQJon,spotify:track:0KruoSYqqB5CFiLNcEQJon,431178,4
853,Tinlicker,Sleepwalker - Extended Mix,2020,0.729,0.862,7,-5.597,0.0507,0.000477,0.904,0.0767,0.23,123.997,7FN2DD0MiiXoadvyMmsyX7,spotify:track:7FN2DD0MiiXoadvyMmsyX7,377419,4
852,Aly & Fila,Sands Of Time - Extended Mix,2019,0.584,0.962,1,-4.139,0.0578,3.47e-05,0.911,0.0527,0.0589,139.994,7zLtbktgnqkMEddGQ8rRO8,spotify:track:7zLtbktgnqkMEddGQ8rRO8,384000,4
851,Cass & Slide,Perception - New Vocal Mix,2000,0.628,0.889,9,-9.429,0.0731,0.174,0.8,0.153,0.619,133.962,1gJ9bguy3gnj3yDm9rnpfK,spotify:track:1gJ9bguy3gnj3yDm9rnpfK,640527,4
850,Bjorn Akesson,Painting Pyramids - Original Mix,2011,0.56,0.886,10,-8.727,0.0432,0.000105,0.803,0.044,0.344,138.007,52n7xNTVHzSyyKTYQmgBj3,spotify:track:52n7xNTVHzSyyKTYQmgBj3,524571,4
849,Heatbeat,Geek Love - Peter Martijn Wijnia Remix,2008,0.676,0.667,6,-11.056,0.0476,4.3e-05,0.846,0.0763,0.205,137.507,3F3TLkM0O1IF2YfTPZmIzp,spotify:track:3F3TLkM0O1IF2YfTPZmIzp,602182,4
848,Frank T.R.A.X. & Radion6,Nebuchan - Radion6 Extended Remix,2019,0.494,0.664,2,-10.684,0.0331,0.0253,0.918,0.339,0.382,137.984,6cUetUqVyjdPNuxQ9n5zFu,spotify:track:6cUetUqVyjdPNuxQ9n5zFu,320435,4
847,Gareth Emery & Ashley Wallbridge,Kingdom United - Extended Mix,2019,0.607,0.93,0,-6.039,0.0386,0.000292,0.0437,0.116,0.04,133.002,0VWQwLfjgpttoqSVCiVVEd,spotify:track:0VWQwLfjgpttoqSVCiVVEd,438609,4
846,Emma Hewitt & Armin van Buuren,Colours - Armin van Buuren Remix,2012,0.618,0.842,1,-7.652,0.0438,0.00255,0.593,0.159,0.476,132.003,3cQ0XglK7GSTaOiEyIlCjv,spotify:track:3cQ0XglK7GSTaOiEyIlCjv,527273,4
845,Aly & Fila & Sue McLaren,Surrender - Extended Mix,2018,0.546,0.975,6,-5.561,0.078,0.000516,0.202,0.065,0.132,139.992,3KYPWSBj0RxiR4Oe3xjW4i,spotify:track:3KYPWSBj0RxiR4Oe3xjW4i,449143,4
844,Easton & Roxanne Emery & Bryan Kearney,Healing Rain - Bryan Kearney Remix,2015,0.54,0.993,11,-6.167,0.0758,0.000344,0.558,0.111,0.347,138.017,0NThNupSihWs5kR2xUoCik,spotify:track:0NThNupSihWs5kR2xUoCik,403598,4
843,Arisen Flame,Explorer - Original Mix,2014,0.534,0.996,0,-2.593,0.0655,0.000879,0.955,0.17,0.153,134.021,0R2BQmqtNBaajKeO9qU6sB,spotify:track:0R2BQmqtNBaajKeO9qU6sB,469370,4
842,ALPHA 9,Dreams - Extended Mix,2020,0.683,0.825,9,-7.002,0.0681,0.0131,0.159,0.0899,0.0583,130.021,0N7uGstUue5kWw6X1oNL4B,spotify:track:0N7uGstUue5kWw6X1oNL4B,391370,4
841,Astrix,Deep Jungle Walk,2016,0.618,0.885,6,-8.347,0.0454,0.000658,0.502,0.37,0.105,138.029,5gXKDmafOQ8i4lYr62wxTk,spotify:track:5gXKDmafOQ8i4lYr62wxTk,555705,4
840,Sodality,Challenger - Extended Mix,2018,0.59,0.851,1,-4.991,0.0987,0.0016,0.00149,0.672,0.186,128.048,4pfjpigH1s7Ix1nxsSNiKk,spotify:track:4pfjpigH1s7Ix1nxsSNiKk,350772,4
839,Ferry Corsten,Blueprint - Extended Mix,2018,0.574,0.787,9,-8.707,0.0373,0.00038,0.893,0.0979,0.386,129.988,5hiRFq1bMfEf05ashnEmHB,spotify:track:5hiRFq1bMfEf05ashnEmHB,284766,4
838,Above & Beyond & Oceanlab,Beautiful Together - Signum Extended Mix,2020,0.486,0.937,4,-7.054,0.0566,1.88e-05,0.682,0.116,0.413,138.998,7e0GZBhmcIlDVelgARxHfc,spotify:track:7e0GZBhmcIlDVelgARxHfc,495387,4
837,Sebastian Brandt,Ashes - Original Mix,2011,0.537,0.995,5,-5.681,0.101,0.00237,0.87,0.931,0.321,138.004,21KciQARcxrdutUcLI2tLH,spotify:track:21KciQARcxrdutUcLI2tLH,515843,4
836,Allen Watts & Gid Sedgwick,Another You - Extended Mix,2020,0.47,0.991,10,-5.846,0.121,0.00247,0.685,0.854,0.0785,137.985,2b2aRoa2mFXlodF0k5qRix,spotify:track:2b2aRoa2mFXlodF0k5qRix,368696,4
835,Kamaya Painters,Endless Wave,2000,0.69,0.952,3,-6.75,0.0405,8.58e-05,0.905,0.371,0.907,138.014,1RztZ8mTPuibGbMI8zF5yo,spotify:track:1RztZ8mTPuibGbMI8zF5yo,364133,4
834,Hazem Beltagui & Allan V.,We Are - Original Mix,2013,0.77,0.805,9,-8.245,0.203,0.0355,0.0887,0.91,0.108,133.998,52pwA1iU52tQgGMlZDAsNI,spotify:track:52pwA1iU52tQgGMlZDAsNI,472836,4
833,Above & Beyond,Walter White - Original Mix,2013,0.744,0.514,8,-7.067,0.0515,0.000194,0.892,0.0839,0.166,127.999,0Z03QN7vDo9vFZEEqr2tT3,spotify:track:0Z03QN7vDo9vFZEEqr2tT3,428947,4
832,Laura Jansen,Use Somebody - Armin van Buuren Rework,2011,0.597,0.907,10,-5.788,0.0415,0.000344,0.763,0.0589,0.0376,136.0,1qPhzT0e9RtbMmgzF63u5q,spotify:track:1qPhzT0e9RtbMmgzF63u5q,515294,4
831,Andrew Rayel & David Gravell,Trance ReBorn (FYH100 Anthem) - Extended Mix,2018,0.548,0.919,2,-5.949,0.113,0.000545,0.92,0.657,0.0998,131.988,6KETWZrxKsE9YCXmB6HJsy,spotify:track:6KETWZrxKsE9YCXmB6HJsy,333374,4
830,3LAU & XIRA & Fatum,Tokyo (feat. XIRA) - Fatum Remix,2020,0.603,0.95,2,-6.046,0.064,0.00421,0.452,0.0203,0.414,126.011,6sskRCrAsP937sxflAhwu7,spotify:track:6sskRCrAsP937sxflAhwu7,225714,4
829,Ashley Wallbridge & Evan Henzi,Still Alive,2020,0.458,0.977,1,-4.453,0.122,0.00095,0.000776,0.359,0.202,138.101,4lRyDKi6tPsPneyhoT3wo6,spotify:track:4lRyDKi6tPsPneyhoT3wo6,203098,4
828,The Space Brothers & Jorn Van Deynhoven,Shine - Jorn van Deynhoven Extended Remix,2017,0.472,0.995,9,-7.543,0.0751,0.000197,0.737,0.359,0.0736,137.969,2iADz4eSSEZ05F7edbRtl0,spotify:track:2iADz4eSSEZ05F7edbRtl0,408792,4
827,Bart Claessen,Playmo - 1st Play,2005,0.577,0.991,7,-8.63,0.0574,0.00138,0.824,0.11,0.362,139.005,0IrUGoktePgy98A5nM8A5r,spotify:track:0IrUGoktePgy98A5nM8A5r,431373,4
826,Armin van Buuren,Precious,2003,0.575,0.755,10,-13.914,0.0499,0.00191,0.927,0.283,0.329,137.012,1denQKmQv1dCz6JIphRbug,spotify:track:1denQKmQv1dCz6JIphRbug,418427,4
825,Dimension,Origami - Radio Edit,2015,0.482,0.923,6,-7.529,0.0444,0.000926,0.935,0.714,0.109,131.979,5EJ2Y3o4Nfz4N3MXBfudxO,spotify:track:5EJ2Y3o4Nfz4N3MXBfudxO,240000,4
824,Giuseppe Ottaviani & Sue McLaren,Not One Goodbye - Extended Mix,2020,0.539,0.823,1,-8.497,0.0425,0.000106,0.129,0.461,0.131,131.999,4Wgz1dwWIp5OCT0QWC2Hl9,spotify:track:4Wgz1dwWIp5OCT0QWC2Hl9,398182,4
823,Armin van Buuren & Christian Burns & Bagga Bownz,Neon Hero - Original Mix,2010,0.623,0.714,1,-9.047,0.0359,0.000393,0.429,0.178,0.264,135.996,3EBTdBKOUPG5T9eGEVaLt3,spotify:track:3EBTdBKOUPG5T9eGEVaLt3,501870,4
822,Ferry Corsten's Countdown & Stoneface & Terminal,More Than Anything (Listener's Choice) (CC489) - Stoneface & Terminal Remix,2016,0.596,0.901,7,-7.675,0.0707,0.000243,0.00357,0.204,0.0374,136.062,5HiuKJucaEWcwKj4db1OSi,spotify:track:5HiuKJucaEWcwKj4db1OSi,292532,4
821,Simon O'Shine & Adam Navel,Marathon - Simon O'Shine Mix,2014,0.544,0.969,0,-6.765,0.04,2.15e-05,0.806,0.284,0.0753,138.012,2UbMB64x9jcNvYHNmGiYTg,spotify:track:2UbMB64x9jcNvYHNmGiYTg,530095,4
820,Ilan Bluestone & EL Waves,Mama Africa - Extended Mix,2019,0.597,0.861,11,-6.895,0.0422,8.59e-05,0.376,0.304,0.781,127.015,3s1peb6PnHB240NkbR80Vv,spotify:track:3s1peb6PnHB240NkbR80Vv,438348,4
819,Humate & Paul van Dyk,Love Stimulation - Love-Club-Mix,2011,0.549,0.652,7,-9.902,0.0464,3.4e-05,0.96,0.093,0.122,133.997,5ToEKCGYeJO4YqkAXFTyOO,spotify:track:5ToEKCGYeJO4YqkAXFTyOO,451133,4
818,Andrew Rayel & HALIENE,In The Dark - Extended Mix,2018,0.732,0.88,4,-4.125,0.104,0.000927,0.000158,0.157,0.04,129.989,7fxtp0dy7mxfE0fqOgG6gI,spotify:track:7fxtp0dy7mxfE0fqOgG6gI,395814,4
817,Ralphie B,Icarus - Original Mix,2012,0.576,0.974,11,-4.121,0.0747,0.00472,0.63,0.711,0.109,135.97,1YRAeHDnX2fY7NdkCt5ijY,spotify:track:1YRAeHDnX2fY7NdkCt5ijY,534895,4
816,Sander van Doorn,Riff,2008,0.7,0.643,7,-9.984,0.164,0.000207,0.92,0.0564,0.0358,134.997,0SnNCtdKvmfQcH8HvnYbse,spotify:track:0SnNCtdKvmfQcH8HvnYbse,424387,4
815,Aly & Fila & Jaren,For All Time - Extended Mix,2014,0.494,0.986,3,-5.471,0.07,0.000226,0.245,0.0886,0.414,139.993,4xDtFd5cMMRVTUP0xGxJES,spotify:track:4xDtFd5cMMRVTUP0xGxJES,447429,4
814,Daniel Kandi & Ferry Tayle,Flying Blue - Original Mix,2012,0.545,0.927,5,-5.913,0.0477,0.000155,0.851,0.0725,0.0617,138.013,6acBgrFyiFTlDMZdtnF68X,spotify:track:6acBgrFyiFTlDMZdtnF68X,459130,4
813,A & Z & Leolani,Fleeting Moments - Original Mix,2015,0.517,0.986,11,-7.215,0.0847,0.00576,0.138,0.537,0.0399,137.986,2PKYdXs9Xnkc4z9ilZpnHj,spotify:track:2PKYdXs9Xnkc4z9ilZpnHj,465625,4
812,Mike Foyle,Firefly - Original Mix,2007,0.66,0.928,1,-7.053,0.0482,0.000246,0.863,0.112,0.398,138.002,1YtkMWzAioyzvtyIVjDmwY,spotify:track:1YtkMWzAioyzvtyIVjDmwY,452053,4
811,Ferry Corsten,Feel It - Original Extended,2011,0.708,0.882,7,-5.832,0.0594,0.00096,0.905,0.0615,0.192,128.011,3hP6UCCQDAZfC79wl5j62R,spotify:track:3hP6UCCQDAZfC79wl5j62R,377003,4
810,Abstract Vision & Elite Electronic,Conqueror - Original Mix,2013,0.593,0.964,8,-7.574,0.086,0.00191,0.752,0.214,0.575,138.008,45ElwPMeCsQHv5e8KfjIE0,spotify:track:45ElwPMeCsQHv5e8KfjIE0,427831,4
809,Gareth Emery & Evan Henzi & Cosmic Gate,Call To Arms - Cosmic Gate Extended Remix,2018,0.595,0.915,0,-6.464,0.0341,0.0033,0.48,0.0592,0.199,130.024,7kPa44fWW9s9ZDpndM59ar,spotify:track:7kPa44fWW9s9ZDpndM59ar,415440,4
808,BT,Dreaming,2010,0.566,0.923,0,-7.609,0.0418,0.055,0.0483,0.0781,0.354,136.008,5tG0QxkDDJPQHkR6I4gHee,spotify:track:5tG0QxkDDJPQHkR6I4gHee,555640,4
807,Markus Schulz,Do You Dream - Uplifting Vocal Mix,2010,0.56,0.928,11,-7.885,0.0436,0.000388,0.812,0.0991,0.0343,134.992,5LdaKmQ4rg5py2NGegkRQg,spotify:track:5LdaKmQ4rg5py2NGegkRQg,456827,4
806,Cosmic Gate & Denise Rivera,Body Of Conflict - Cosmic Gate Club Mix,2006,0.661,0.798,1,-10.174,0.0853,0.000868,0.657,0.0457,0.107,132.971,4AHnPcoUJcbXEft4cLPkBP,spotify:track:4AHnPcoUJcbXEft4cLPkBP,520150,4
805,Andy Duguid & Jaren,7even,2013,0.499,0.689,1,-7.972,0.0647,0.0036,0.721,0.376,0.0737,127.95,29ancNNn2qjHj1NsVqTajS,spotify:track:29ancNNn2qjHj1NsVqTajS,453514,4
804,Ilan Bluestone & EL Waves,We Are The Universe - Extended Mix,2019,0.752,0.58,11,-6.158,0.0431,0.000598,0.109,0.135,0.308,130.006,5X9uQEWx0JEfljOHz3ckVp,spotify:track:5X9uQEWx0JEfljOHz3ckVp,368320,4
803,Cosmic Gate,The Wave 2.0 - Extended Mix,2019,0.629,0.813,5,-7.508,0.0516,0.00227,0.609,0.0556,0.0388,130.009,5pIzJSUwghw5ThOB5YxBlj,spotify:track:5pIzJSUwghw5ThOB5YxBlj,419077,4
802,Orjan Nilsen,So Long Radio - Original Mix,2010,0.734,0.892,10,-5.446,0.0546,0.00322,0.859,0.42,0.181,125.972,5VXjn0eAOSU8GCPm1sAszX,spotify:track:5VXjn0eAOSU8GCPm1sAszX,483815,4
801,Agnelli & Nelson & The Burn & John O'Callaghan,Shivver (John O'Callaghan Mix),2011,0.505,0.924,7,-8.226,0.0454,3.76e-05,0.513,0.0594,0.126,139.977,2f2YU3YlacJpGAmvkFNPNw,spotify:track:2f2YU3YlacJpGAmvkFNPNw,526320,4
800,Shogun & Emma Lock,Save Me - Original Mix,2010,0.675,0.764,1,-5.284,0.0596,0.0175,0.336,0.261,0.354,131.984,1tjKSY1PwexDy2jQNeP6xx,spotify:track:1tjKSY1PwexDy2jQNeP6xx,465000,4
799,Solid Globe,Sahara - Original Mix (Remastering 2014),2014,0.606,0.981,2,-3.998,0.067,0.000914,0.859,0.104,0.56,134.995,6tgL45yUaOILSvoTjUdedi,spotify:track:6tgL45yUaOILSvoTjUdedi,484800,4
798,Arctic Quest,Renaissance - Original Mix,2006,0.542,0.876,10,-9.894,0.0395,0.00554,0.909,0.0695,0.202,139.998,2xXRuPv5VEHNBOwmPCOxlw,spotify:track:2xXRuPv5VEHNBOwmPCOxlw,592766,4
797,K90 & Allen Watts,Red Snapper - Allen Watts Extended Remix,2020,0.458,0.978,0,-5.865,0.0411,0.000265,0.846,0.488,0.324,140.008,5W28mEycxWtN91EFNeeJHg,spotify:track:5W28mEycxWtN91EFNeeJHg,390964,4
796,Ali Wilson,Pandora - Original,2010,0.58,0.905,1,-5.118,0.0411,4.46e-05,0.742,0.066,0.277,131.982,17eAzIqFQCskhxeGqaX0oq,spotify:track:17eAzIqFQCskhxeGqaX0oq,530000,4
795,Simon Patterson & Lucy Pullin,Now I Can Breathe Again - Extended Mix,2016,0.631,0.862,1,-6.197,0.0532,0.00309,0.726,0.61,0.334,134.021,2wwvaBvncQQBFmovuoSX9B,spotify:track:2wwvaBvncQQBFmovuoSX9B,412000,4
794,John O'Callaghan & Lo-Fi Sugar & Andy Duguid,Never Fade Away - Andy Duguid Extended Remix,2010,0.658,0.796,6,-9.391,0.0487,0.0106,0.773,0.158,0.393,130.042,2ZmW7Fk0ViBTN1JTrFD3Bs,spotify:track:2ZmW7Fk0ViBTN1JTrFD3Bs,432000,4
793,Aly & Fila,Mesca Beach - Extended Mix,2020,0.523,0.968,11,-5.745,0.0549,5.81e-05,0.923,0.0601,0.0389,139.998,1ltSaR5JDCklAV6VcGxNv7,spotify:track:1ltSaR5JDCklAV6VcGxNv7,522857,4
792,Dimension,Mangata,2016,0.535,0.982,6,-7.09,0.0511,0.00218,0.797,0.566,0.186,132.053,2OILwVcSPPmaBjiCW4Qj8p,spotify:track:2OILwVcSPPmaBjiCW4Qj8p,207676,4
791,MaRLo & Emma Chatt,Leave My Hand - Extended Mix,2016,0.649,0.811,1,-5.047,0.0498,0.00018,0.0811,0.0773,0.268,131.996,2lZzKKgZuuShB5SxLUT6RV,spotify:track:2lZzKKgZuuShB5SxLUT6RV,340312,4
790,Fragile & Alex Lemon,Inertia - Armin Van Buuren Remix,2005,0.653,0.948,9,-7.626,0.0341,3.1e-05,0.688,0.121,0.49,140.904,6EFFe9EkDlUX3citk8TYyP,spotify:track:6EFFe9EkDlUX3citk8TYyP,577945,4
789,Driftmoon & Solarstone,Howl At the Moon - Solarstone Retouch,2014,0.482,0.851,9,-8.028,0.0425,5.97e-05,0.858,0.113,0.191,138.018,7erAIecYrbde90ic2cKKFK,spotify:track:7erAIecYrbde90ic2cKKFK,529043,4
788,Super8,Get Off - Extended Mix,2006,0.461,0.997,5,-5.756,0.055,0.000739,0.105,0.0828,0.396,138.015,7u0rQxwidOtXVOE4wsEwog,spotify:track:7u0rQxwidOtXVOE4wsEwog,555453,4
787,Kyau & Albert,Velvet Morning - Mirco de Govia Remix,2004,0.589,0.955,1,-7.742,0.0537,0.000373,0.838,0.179,0.592,137.978,5RcNCCdYW1Z3inQJ4M7thg,spotify:track:5RcNCCdYW1Z3inQJ4M7thg,519345,4
786,Fisherman & Hawkins & Gal Abutbul,United,2015,0.586,0.916,6,-3.506,0.305,0.000448,0.917,0.0786,0.43,131.981,1BYOO4VoK18IwyVmLuGhxT,spotify:track:1BYOO4VoK18IwyVmLuGhxT,372727,4
785,Gareth Emery & Ashley Wallbridge,Amber Sun - Extended Mix,2019,0.592,0.839,8,-6.908,0.034,0.000195,0.573,0.293,0.348,133.996,4LWH4dLNkCsANAmZksbO83,spotify:track:4LWH4dLNkCsANAmZksbO83,352836,4
